id,filename,algorithm_sol,algorithm_sol_int,color_sol,partitions,variability,probability,min_degree,avg_degree,max_degree,std_degree,color,nodes,edges,cheat,edge_node_ratio,node_edge_ratio,density,greedy_color_sol,greedy_iss_min,greedy_iss_max,greedy_iss_mean,greedy_iss_median,greedy_iss_std,greedy_iss_q25,greedy_iss_q75,rlf_color_sol,rlf_time_sol,rlf_iss_min,rlf_iss_max,rlf_iss_mean,rlf_iss_median,rlf_iss_std,rlf_iss_q25,rlf_iss_q75,dsat_color_sol,dsat_time_sol,dsat_iss_min,dsat_iss_max,dsat_iss_mean,dsat_iss_median,dsat_iss_std,dsat_iss_q25,dsat_iss_q75,best_greedy_col,dsat_rlf_ratio,rlf_dsat_ratio,treewidth,vertex_cover,iss_min,iss_max,iss_mean,iss_median,iss_std,iss_q25,iss_q75
11,../../graphs/col/W-1000-0.5--.8.col,HEA,2,91,,,0.5,422,499.500000,558,19.837691,,1000,249750,0,249.75,0.004004004004004004,0.5,119,2,11,8.333333333333334,9.0,1.656833739159028,8.0,9.0,110,0.575335,1,12,9.090909090909092,9.0,1.481045096820377,9.0,10.0,116,0.026496,2,12,8.620689655172415,9.0,1.5016233095281055,8.0,9.0,110,1.0545454545454545,0.9482758620689655,978,998,1,976,520.2727272727273,490,428.46285507826485,83.0,946.0
12,../../graphs/col/G-1000-0.5-60-1.3.col,TABU,0,67,60,1.000000,0.5,387,481.244000,542,27.516658,60,1000,240622,1,240.622,0.004155895969612088,0.48172572572572575,107,3,40,9.25925925925926,9.0,3.3415267940470006,8.0,10.0,93,0.525704,1,57,10.75268817204301,10,6.453270006914416,9.0,11.0,105,0.025165,6,23,9.523809523809524,9,1.8244874838580227,9.0,10.0,93,1.1290322580645162,0.8857142857142857,856,998,166,975,573.1234567901234,572,245.5793854701596,344.5,812.5
13,../../graphs/col/U-500-0.5-80-1.3.col,ILS,1,62,80,1.000000,0.5,110,237.340000,409,64.179470,73,500,59335,1,118.67,0.008426729586247577,0.4756312625250501,72,1,56,6.8493150684931505,6,6.850935120430869,4.0,8.0,65,0.073952,1,62,7.6923076923076925,6,7.776010940954633,5.0,8.0,71,0.006245,1,53,7.042253521126761,6,6.6061370162649515,4.0,8.0,65,1.0923076923076922,0.9154929577464789,300,498,47,489,282.3125,278.0,130.16947320827242,172.25,395.25
14,../../graphs/col/U-1000-0.5-60-1.2.col,HEA,2,59,60,1.000000,0.5,203,483.936000,798,135.536157,60,1000,241968,1,241.968,0.004132777887985188,0.48442042042042044,64,1,106,15.384615384615385,11,15.108660914038166,9.0,17.0,62,0.313361,2,106,16.129032258064516,12.0,15.196509382380496,9.0,17.0,64,0.024809,1,103,15.625,12.0,14.553131992586708,9.0,17.0,62,1.032258064516129,0.96875,615,1000,28,998,517.9569892473119,512,298.80017002710713,246.5,802.0
15,../../graphs/col/U-1000-0.5-180-0.1.col,TABU,0,145,180,0.000000,0.5,214,496.960000,814,135.745012,176,1000,248480,1,248.48,0.004024468770122344,0.49745745745745745,170,1,11,5.847953216374269,6,2.128306125186013,4.0,7.0,160,0.80299,1,12,6.25,6.0,2.025000970572017,5.0,7.0,155,0.026501,3,11,6.451612903225806,6,1.7844696123036174,5.0,7.0,155,0.96875,1.032258064516129,616,998,1,962,483.8888888888889,440,394.91563796728934,60.0,943.0
16,../../graphs/col/W-500-0.1--.2.col,HEA,2,13,,,0.1,26,49.900000,84,9.439597,,500,12475,0,24.95,0.04008016032064128,0.1,17,4,36,27.77777777777778,32.0,9.390580734754785,24.75,33.25,15,0.004163,8,42,33.333333333333336,36,8.059303999253345,33.0,38.0,15,0.001785,27,37,33.333333333333336,33,2.943920288775949,31.0,36.0,15,1.0,1.0,413,494,16,456,135.20454545454547,67.5,134.6543515726952,33.25,210.0
17,../../graphs/col/W-1000-0.5-70-0.3.col,TABU,0,90,70,0.000000,0.5,423,492.352000,549,19.086123,70,1000,246176,1,246.176,0.004062134407903289,0.49284484484484486,118,2,11,8.403361344537815,9,1.6329204768076853,8.0,9.0,107,0.598866,3,12,9.345794392523365,9,1.3535613663299828,9.0,10.0,114,0.03002,5,12,8.771929824561404,9.0,1.182730362371777,8.0,10.0,107,1.0654205607476634,0.9385964912280702,980,1000,14,954,441.0769230769231,389,295.46417197873063,241.0,657.0
18,../../graphs/col/U-1000-0.5-150-0.1.col,TABU,0,129,150,0.000000,0.5,215,496.414000,814,135.557429,150,1000,248207,1,248.207,0.0040288952366371615,0.4969109109109109,150,2,13,6.622516556291391,7,2.1625346913727714,5.0,8.0,147,0.748687,2,13,6.802721088435374,7,2.225750468426979,5.0,8.0,150,0.027192,1,13,6.666666666666667,7.0,2.505474989238612,5.0,8.0,147,1.0204081632653061,0.98,616,998,2,575,142.71428571428572,30,209.47212566012556,3.0,213.0
19,../../graphs/col/U-1000-0.5--.5.col,TABU,0,253,,,0.5,198,490.672000,804,136.275164,,1000,245336,0,245.336,0.0040760426517103075,0.49116316316316316,279,1,6,3.5714285714285716,4.0,1.3042135033280344,3.0,4.0,268,1.325636,1,6,3.7313432835820897,4.0,1.171855848176742,3.0,4.0,257,0.025878,1,6,3.8910505836575875,4,1.0096205512902106,3.0,5.0,257,0.9589552238805971,1.0428015564202335,608,998,4,976,447.2,303,480.7626233392109,9.5,957.0
20,../../graphs/col/U-1000-0.5-100-0.2.col,HEA,2,97,100,0.000000,0.5,200,494.036000,802,137.949247,100,1000,247018,1,247.018,0.004048287979013675,0.49453053053053053,112,1,21,8.849557522123893,9,3.780167321830697,6.0,11.0,104,0.517941,3,20,9.615384615384615,9.0,3.3364933987870207,7.0,12.0,105,0.026173,1,21,9.523809523809524,9,3.5601837628005137,7.0,12.0,104,1.0096153846153846,0.9904761904761905,616,1000,2,787,298.6666666666667,202,271.4382986978809,117.0,531.5
21,../../graphs/col/U-500-0.5-20-0.5.col,HEA,2,20,20,0.000000,0.5,103,231.408000,384,64.991027,20,500,57852,1,115.704,0.008642743552513309,0.4637434869739479,20,1,33,23.80952380952381,25,7.928549978520963,18.5,30.5,20,0.024064,14,33,25,25.5,6.164414002968976,19.25,31.0,20,0.005555,14,33,25,25.5,6.164414002968976,19.25,31.0,20,1.0,1.0,294,500,7,492,196.04347826086956,126,159.37562214092318,59.0,341.0
22,../../graphs/col/U-1000-0.1-50-0.4.col,HEA,2,37,50,0.000000,0.1,34,103.572000,147,23.140891,47,1000,51786,1,51.786,0.019310238288340477,0.10367567567567568,51,1,28,19.23076923076923,22.0,8.057672959008004,15.0,25.0,41,0.050951,1,36,24.390243902439025,28,8.700224275214081,21.5,30.5,42,0.008087,1,33,23.80952380952381,26.0,7.3889769424133975,23.0,28.25,41,1.024390243902439,0.9761904761904762,277,992,2,1000,221.44827586206895,51,292.98227472066054,23.5,402.5
23,../../graphs/col/U-1000-0.5-80-1.2.col,ILS,1,78,80,1.000000,0.5,201,487.658000,797,136.383822,80,1000,243829,1,243.829,0.004101234881822917,0.48814614614614615,88,1,90,11.235955056179776,8,11.449516138952724,6.0,13.0,83,0.397198,1,90,12.048192771084338,9,11.635630323947082,6.0,13.0,82,0.028826,2,86,12.195121951219512,9.0,11.044733982780047,7.0,13.25,82,0.9879518072289156,1.0121951219512195,615,1000,48,998,523.6883116883117,512,303.6340534495717,245.0,830.5
24,../../graphs/col/U-1000-0.5-80-0.4.col,HEA,2,79,80,0.000000,0.5,228,487.440000,808,130.584740,80,1000,243720,1,243.72,0.004103069095683571,0.48792792792792794,91,1,21,10.869565217391305,11.0,4.245792723725784,8.0,14.0,84,0.450387,1,21,11.904761904761905,12.0,3.7852569030576677,9.25,15.0,85,0.027099,1,21,11.764705882352942,12,4.078535739884181,10.0,14.5,84,1.0119047619047619,0.9882352941176471,611,1000,2,890,432.8,443.0,298.6505948056655,148.25,715.0
25,../../graphs/col/G-1000-0.5-80-1.1.col,TABU,0,76,80,1.000000,0.5,414,487.256000,544,21.895946,79,1000,243628,1,243.628,0.004104618516755053,0.48774374374374374,114,1,20,8.695652173913043,9,1.8833243892512892,8.0,9.0,97,0.530668,1,79,10.309278350515465,9,7.6789224840119275,9.0,10.0,108,0.026572,4,35,9.25925925925926,9.0,2.8197248171241798,8.0,10.0,97,1.1134020618556701,0.8981481481481481,894,998,63,995,505.2236842105263,485.5,295.765339356917,196.5,776.25
26,../../graphs/col/G-1000-0.9-250-1.1.col,TABU,0,173,250,1.000000,0.9,829,891.012000,925,14.547297,213,1000,445506,1,445.506,0.002244638680511598,0.891903903903904,285,1,39,3.4965034965034967,3.0,2.2301730744704535,3.0,4.0,240,2.82614,2,26,4.166666666666667,4.0,2.6125968848190584,3.0,4.0,272,0.04998,2,31,3.676470588235294,3.0,2.0306956361452673,3.0,4.0,240,1.1333333333333333,0.8823529411764706,941,1000,65,995,527.1346153846154,485.5,302.5159226952573,264.25,837.25
27,../../graphs/col/W-500-0.9-60-0.2.col,ILS,1,60,60,0.000000,0.9,420,441.936000,457,6.980824,60,500,110484,1,220.968,0.004525542159950762,0.8856432865731463,139,1,11,3.5714285714285716,3.0,1.755332501011093,3.0,4.0,89,0.244435,1,13,5.617977528089888,5,3.0207826272850977,3.0,8.0,133,0.013577,2,13,3.7593984962406015,3,1.8995628521824859,3.0,4.0,89,1.4943820224719102,0.6691729323308271,493,500,3,459,292.77777777777777,374,163.36827857465,157.5,426.0
28,../../graphs/col/U-500-0.5-30-0.5.col,ILS,1,30,30,0.000000,0.5,105,235.628000,388,65.974826,30,500,58907,1,117.814,0.008487955591016347,0.4722004008016032,34,1,24,14.285714285714286,15,6.2570968111578456,11.0,19.0,32,0.033271,1,24,15.625,15.0,5.314314206355413,13.0,19.75,30,0.005543,8,24,16.666666666666668,16.0,4.163331998932265,14.0,20.25,30,0.9375,1.0666666666666667,294,500,7,492,151.35294117647058,106,136.2781811115001,63.0,240.5
29,../../graphs/col/U-1000-0.1-50-1.5.col,HEA,2,33,50,1.000000,0.1,37,102.280000,150,24.796040,43,1000,51140,1,51.14,0.019554165037152915,0.10238238238238238,48,1,42,20.408163265306122,24,10.505788815669948,10.5,26.5,38,0.032469,1,82,26.31578947368421,25.5,13.63244393857039,19.5,32.25,39,0.00678,1,60,25.641025641025642,28,13.372176887472419,17.0,31.0,38,1.0263157894736843,0.9743589743589743,330,998,284,986,646.8955223880597,657,215.56368209940484,474.0,847.0
30,../../graphs/col/G-1000-0.5--.4.col,HEA,2,91,,,0.5,439,499.740000,555,17.058265,,1000,249870,0,249.87,0.004002081082162725,0.5002402402402403,122,1,11,8.130081300813009,8,1.7506876849927229,7.0,9.0,108,0.60104,4,12,9.25925925925926,9.0,1.2924682636452964,9.0,10.0,116,0.028443,2,11,8.620689655172415,9.0,1.5016233095281055,8.0,10.0,108,1.0740740740740742,0.9310344827586207,979,998,37,731,343.3333333333333,276.0,281.5245293150503,54.75,678.75
31,../../graphs/col/G-500-0.9--.9.col,TABU,0,128,,,0.9,431,448.836000,469,6.104843,,500,112209,0,224.418,0.004455970554946573,0.8994709418837675,172,1,4,2.8901734104046244,3,0.6510871713048262,3.0,3.0,154,0.4408,1,5,3.2467532467532467,3.0,0.6083481149070475,3.0,4.0,164,0.011163,1,5,3.048780487804878,3.0,0.5516831807177713,3.0,3.0,154,1.0649350649350648,0.9390243902439024,494,500,16,388,195.5,189.0,202.07176942858692,18.5,379.0
32,../../graphs/col/G-500-0.9-100-0.5.col,HEA,2,92,100,0.000000,0.9,426,444.232000,463,6.943931,97,500,111058,1,222.116,0.004502152028669704,0.8902444889779559,163,1,8,3.048780487804878,3.0,0.8708283768620697,3.0,3.0,134,0.270054,1,10,3.7313432835820897,3.0,1.3442396129074003,3.0,4.0,147,0.010212,1,10,3.401360544217687,3,1.1973707723081368,3.0,4.0,134,1.0970149253731343,0.9115646258503401,494,500,18,465,270.55555555555554,349,180.64683162950237,77.5,434.5
33,../../graphs/col/W-500-0.9-30-0.2.col,ILS,1,30,30,0.000000,0.9,404,434.204000,459,8.249266,30,500,108551,1,217.102,0.0046061298375878615,0.8701482965931864,53,1,22,9.25925925925926,6.5,6.425730074327757,4.0,14.25,30,0.079525,9,23,16.666666666666668,16.0,3.898128050596924,13.75,20.0,30,0.010162,9,23,16.666666666666668,16.0,3.898128050596924,13.75,20.0,30,1.0,1.0,493,500,3,459,287.1,297.5,135.96783675406087,193.0,409.0
34,../../graphs/col/U-1000-0.5-110-1.4.col,HEA,2,96,110,1.000000,0.5,229,483.598000,808,130.056528,108,1000,241799,1,241.799,0.004135666400605462,0.4840820820820821,113,1,96,8.771929824561404,6.5,9.905781888719853,4.75,9.0,100,0.431912,3,96,10,7.5,10.379661542525062,6.0,10.75,108,0.02516,1,96,9.25925925925926,7.0,10.128492585918082,5.0,10.0,100,1.08,0.9259259259259259,612,998,58,986,590.8607594936709,633,254.09031980760028,407.0,794.0
35,../../graphs/col/U-1000-0.1--.1.col,HEA,2,53,,,0.1,34,106.696000,152,26.000223,,1000,53348,0,53.348,0.018744845167578916,0.1068028028028028,61,1,23,16.129032258064516,17.0,5.770143251816487,13.0,20.25,56,0.050012,1,25,17.857142857142858,20.5,6.579385357942768,15.0,23.0,55,0.007018,3,25,18.181818181818183,20,5.731947213226833,16.0,22.0,55,0.9821428571428571,1.018181818181818,290,992,6,819,150.47826086956522,31,253.38846740729886,15.0,85.0
36,../../graphs/col/U-1000-0.1--.6.col,ILS,1,50,,,0.1,33,104.214000,145,24.087179,,1000,52107,0,52.107,0.019191279482603105,0.10431831831831832,63,2,22,15.625,19.0,6.901805606862644,12.25,21.0,52,0.054476,1,28,19.23076923076923,21.0,5.995473405617447,17.25,22.75,52,0.007208,2,25,19.23076923076923,21.5,5.641635782168372,17.25,23.0,52,1.0,1.0,311,996,2,832,106.94736842105263,40,200.33901092459655,15.0,99.0
37,../../graphs/col/G-500-0.9-100-0.2.col,HEA,2,97,100,0.000000,0.9,419,444.248000,462,6.832752,100,500,111062,1,222.124,0.0045019898795267506,0.8902765531062125,158,1,9,3.1446540880503147,3,0.905933171505041,3.0,3.0,137,0.372076,1,11,3.6496350364963503,3,1.3037910834760502,3.0,4.0,155,0.011942,1,6,3.225806451612903,3,0.629866890666676,3.0,4.0,137,1.1313868613138687,0.8838709677419355,493,500,1,469,228.125,202.0,159.96288632054623,103.0,389.25
38,../../graphs/col/U-1000-0.9-400-1.2.col,TABU,0,286,400,1.000000,0.9,555,886.486000,999,99.016826,308,1000,443243,1,443.243,0.002256098799078609,0.8873733733733734,291,1,38,3.4246575342465753,3.0,2.963316653140789,2.0,4.0,291,2.963502,1,38,3.4364261168384878,3,2.9662317225044,2.0,4.0,288,0.041511,1,38,3.4722222222222223,3.0,2.9618819811575623,2.0,4.0,288,0.9896907216494846,1.0104166666666667,868,1000,79,987,544.5882352941177,497.0,304.3464052734187,303.5,873.25
39,../../graphs/col/G-1000-0.1-10-0.3.col,HEA,2,19,10,0.000000,0.1,61,89.798000,121,9.075197,10,1000,44899,1,44.899,0.022272210962382237,0.08988788788788789,25,6,48,38.46153846153846,42.0,10.331430759505748,35.0,45.25,22,0.020319,2,87,45.45454545454545,47.5,14.288614424236597,43.5,49.25,24,0.007594,7,52,41.666666666666664,44.0,10.268849758484095,39.25,48.75,22,1.0909090909090908,0.9166666666666666,898,992,22,996,276.5576923076923,158.0,284.7100632849963,44.25,441.75
40,../../graphs/col/W-1000-0.9-220-1.5.col,TABU,0,167,220,1.000000,0.9,810,889.488000,930,18.939426,198,1000,444744,1,444.744,0.0022484845214325545,0.8903783783783784,273,1,26,3.6496350364963503,3.0,2.290580299415844,3.0,4.0,225,2.545337,3,32,4.444444444444445,4,3.5187987217862355,3.0,4.0,268,0.044944,2,22,3.7313432835820897,3.0,1.8589360216670583,3.0,4.0,225,1.191111111111111,0.8395522388059702,936,1000,46,969,551.5689655172414,532.5,257.7093502289009,335.25,794.5
41,../../graphs/col/U-1000-0.5-80-1.1.col,HEA,2,77,80,1.000000,0.5,190,487.498000,810,133.846644,80,1000,243749,1,243.749,0.004102580933665369,0.48798598598598597,87,1,98,11.363636363636363,8.0,11.6453155874204,6.0,12.75,83,0.418257,1,98,12.048192771084338,8,11.839272817214532,7.0,14.0,82,0.041888,1,96,12.195121951219512,9.0,11.705690316568838,6.0,14.0,82,0.9879518072289156,1.0121951219512195,614,998,46,995,500,479,290.86976849136835,224.0,756.0
42,../../graphs/col/G-500-0.9-120-0.5.col,ILS,1,103,120,0.000000,0.9,427,445.036000,465,6.589894,115,500,111259,1,222.518,0.004494018461427839,0.8918557114228457,163,1,6,3.048780487804878,3.0,0.7414533733775929,3.0,3.0,135,0.284693,1,9,3.7037037037037037,3,1.3387122018247755,3.0,4.0,154,0.0117,1,9,3.2467532467532467,3.0,0.9025141956531225,3.0,3.0,135,1.1407407407407408,0.8766233766233766,489,500,18,465,281.5,372.5,189.90298274946304,70.25,446.75
43,../../graphs/col/U-500-0.5-80-1.5.col,HEA,2,60,80,1.000000,0.5,104,236.388000,395,66.946168,71,500,59097,1,118.194,0.008460666362082678,0.4737234468937876,69,1,66,7.142857142857143,6.0,7.9751165804676285,4.0,7.25,66,0.06144,1,66,7.575757575757576,6.0,8.076672212776375,4.0,8.25,67,0.005847,1,59,7.462686567164179,6,7.316085139192117,5.0,8.0,66,1.0151515151515151,0.9850746268656716,295,500,8,477,271.90909090909093,257,132.77623514593498,159.0,406.0
44,../../graphs/col/G-500-0.9-100-0.1.col,TABU,0,97,100,0.000000,0.9,421,443.528000,466,7.206748,100,500,110882,1,221.764,0.0045092981728323805,0.8888336673346693,156,1,9,3.1847133757961785,3,0.8974440633304789,3.0,3.0,134,0.32627,1,13,3.7313432835820897,3.0,1.4569727556113217,3.0,4.0,156,0.010075,1,6,3.2051282051282053,3.0,0.7158838319704934,3.0,4.0,134,1.164179104477612,0.8589743589743589,493,500,1,438,207.72727272727272,196,144.73913838978794,78.0,370.0
45,../../graphs/col/W-500-0.5-50-0.4.col,TABU,0,48,50,0.000000,0.5,213,244.568000,283,12.779882,50,500,61142,1,122.284,0.00817768473389814,0.49011623246492986,67,1,9,7.352941176470588,8.0,1.6185925882189753,7.0,8.0,59,0.066605,3,11,8.474576271186441,9,1.250598921391609,8.0,9.0,61,0.006404,5,11,8.19672131147541,8,1.2085759130914855,7.0,9.0,59,1.0338983050847457,0.9672131147540983,482,498,1,496,193.5,86.5,207.29755854273293,10.0,416.75
46,../../graphs/col/G-1000-0.5-90-0.4.col,TABU,0,90,90,0.000000,0.5,441,494.180000,543,15.944265,90,1000,247090,1,247.09,0.004047108341090291,0.4946746746746747,119,2,11,8.333333333333334,9.0,1.6415474014320937,8.0,9.0,108,0.652553,4,12,9.25925925925926,9.0,1.2025702254378854,9.0,10.0,116,0.026476,2,11,8.620689655172415,9.0,1.4782785076996947,8.0,9.75,108,1.0740740740740742,0.9310344827586207,980,998,2,943,327,190,350.4959343558781,9.0,683.0
47,../../graphs/col/U-500-0.9-250-1.1.col,HEA,2,167,250,1.000000,0.9,281,447.196000,499,46.709716,178,500,111799,1,223.598,0.004472311916922334,0.896184368737475,168,1,31,2.9585798816568047,2,2.793178402878543,2.0,3.0,169,0.529336,1,31,2.9585798816568047,2,2.799564229665291,2.0,3.0,169,0.012467,1,28,2.9585798816568047,2,2.626229937675912,2.0,3.0,168,1.0,1.0,449,500,16,491,268.13513513513516,266,133.80316433771955,170.5,377.0
48,../../graphs/col/W-1000-0.5--.6.col,TABU,0,91,,,0.5,441,499.500000,567,19.251078,,1000,249750,0,249.75,0.004004004004004004,0.5,118,3,11,8.403361344537815,9,1.58017016746745,8.0,9.0,108,0.692532,3,11,9.25925925925926,9.0,1.2996791147492268,9.0,10.0,115,0.0324,2,11,8.695652173913043,9,1.47001559272956,8.0,10.0,108,1.0648148148148149,0.9391304347826087,980,998,13,897,401.1666666666667,458.0,317.2311555642132,35.75,654.5
49,../../graphs/col/W-1000-0.5--.4.col,TABU,0,91,,,0.5,431,499.500000,558,19.574167,,1000,249750,0,249.75,0.004004004004004004,0.5,123,1,11,8.064516129032258,8.0,1.7425424630436117,7.0,9.0,109,0.579196,1,12,9.174311926605505,9,1.4897429351777423,9.0,10.0,116,0.026441,1,12,8.620689655172415,9.0,1.5584561614612076,8.0,10.0,109,1.0642201834862386,0.9396551724137931,980,998,9,915,478.75,465.5,363.6022114644219,142.0,867.25
50,../../graphs/col/U-500-0.9--.3.col,TABU,0,319,,,0.9,288,451.688000,499,46.018808,,500,112922,0,225.844,0.004427835142841962,0.905186372745491,321,1,2,1.5527950310559007,2.0,0.4979787321461999,1.0,2.0,321,0.806928,1,2,1.557632398753894,2,0.49744283786887566,1.0,2.0,319,0.010266,1,2,1.567398119122257,2,0.49621504657686605,1.0,2.0,319,0.9937694704049844,1.006269592476489,467,500,4,486,209,137,248.93573467865156,4.0,486.0
51,../../graphs/col/U-500-0.5--.7.col,ILS,1,127,,,0.5,113,241.488000,394,65.489067,,500,60372,0,120.744,0.008281985026171073,0.4839438877755511,137,1,6,3.6231884057971016,4.0,1.1282885337266553,3.0,4.0,132,0.150831,1,6,3.787878787878788,4.0,0.9412538578354527,3.0,4.0,130,0.005966,2,6,3.8461538461538463,4.0,0.901863174461741,3.0,4.0,130,0.9848484848484849,1.0153846153846153,295,498,28,497,303.2,318,177.05281697843725,147.5,451.5
52,../../graphs/col/G-1000-0.5-120-0.4.col,TABU,0,91,120,0.000000,0.5,433,495.570000,556,15.943058,119,1000,247785,1,247.785,0.004035756805294913,0.49606606606606607,120,2,12,8.264462809917354,9,1.6919840180555406,7.0,9.0,106,0.596406,5,12,9.433962264150944,10.0,1.2190462151833785,9.0,10.0,114,0.026664,4,12,8.771929824561404,9.0,1.426891464572199,8.0,10.0,106,1.0754716981132075,0.9298245614035088,979,998,5,905,429.27272727272725,497,357.53743605644735,70.0,766.0
53,../../graphs/col/W-1000-0.5-70-0.1.col,TABU,0,90,70,0.000000,0.5,427,492.346000,548,19.909804,70,1000,246173,1,246.173,0.004062183911314401,0.49283883883883883,119,1,11,8.333333333333334,9.0,1.6969242236258788,8.0,9.0,106,0.601813,6,12,9.433962264150944,10.0,1.1298450624882646,9.0,10.0,114,0.026249,1,11,8.771929824561404,9.0,1.5855268392126591,8.0,10.0,106,1.0754716981132075,0.9298245614035088,977,996,10,951,357.6666666666667,258.0,362.99344680619566,21.75,682.5
54,../../graphs/col/G-1000-0.5-110-1.4.col,TABU,0,79,110,1.000000,0.5,409,489.668000,548,20.391316,94,1000,244834,1,244.834,0.00408440004247776,0.49015815815815816,113,5,12,8.771929824561404,9.0,1.3569557790076543,8.0,10.0,101,0.567917,4,63,9.900990099009901,10,5.510907276474627,9.0,10.0,110,0.028435,5,22,9.090909090909092,9.0,1.7689755214048162,8.0,10.0,101,1.0891089108910892,0.9181818181818182,903,1000,66,986,544.4929577464789,582,277.26386984446196,309.0,788.0
55,../../graphs/col/U-500-0.5-60-1.1.col,HEA,2,53,60,1.000000,0.5,93,244.476000,405,68.434359,59,500,61119,1,122.238,0.00818076211979908,0.4899318637274549,59,1,67,8.333333333333334,6.5,8.742389749437704,5.0,9.0,57,0.066038,2,70,8.771929824561404,7,9.289044130163788,5.0,9.0,60,0.006707,1,67,8.333333333333334,6.0,8.884697693638463,5.0,9.0,57,1.0526315789473684,0.95,314,500,27,491,290.81666666666666,302.0,130.59505164486245,184.25,392.25
56,../../graphs/col/G-500-0.5-50-0.3.col,HEA,2,49,50,0.000000,0.5,208,244.500000,284,11.364418,50,500,61125,1,122.25,0.0081799591002045,0.48997995991983967,68,1,10,7.246376811594203,8,1.8101494665411186,7.0,8.0,60,0.068836,3,11,8.333333333333334,8.0,1.2975422225149513,8.0,9.0,61,0.006076,1,11,8.19672131147541,8,1.620901725698256,8.0,9.0,60,1.0166666666666666,0.9836065573770492,480,500,3,436,222.63636363636363,190,145.43264607870734,117.0,369.0
57,../../graphs/col/W-1000-0.1-10-1.2.col,HEA,2,10,10,1.000000,0.1,40,84.566000,139,17.585893,10,1000,42283,1,42.283,0.02365016673367547,0.08465065065065065,23,3,66,41.666666666666664,45.0,13.212861542638201,43.0,46.0,20,0.019734,6,142,50,48.0,25.397886360462113,46.0,51.0,23,0.005523,1,59,43.47826086956522,46,11.472772373269407,43.0,49.0,20,1.15,0.8695652173913043,685,990,5,992,466.953125,460.5,311.28997189811736,160.5,743.25
58,../../graphs/col/G-1000-0.9-200-1.5.col,TABU,0,157,200,1.000000,0.9,820,888.818000,920,17.294533,185,1000,444409,1,444.409,0.002250179451811282,0.8897077077077077,264,2,32,3.7735849056603774,3,2.2516114552084345,3.0,4.0,218,2.526071,2,39,4.587155963302752,4.0,3.9727435624957437,3.0,4.0,261,0.057381,1,42,3.8314176245210727,3,2.877353468486494,3.0,4.0,218,1.1972477064220184,0.8352490421455939,933,1000,155,969,590.1454545454545,576,236.75549336047862,374.0,818.0
59,../../graphs/col/G-1000-0.9-250-0.2.col,TABU,0,208,250,0.000000,0.9,856,894.562000,927,9.844296,237,1000,447281,1,447.281,0.0022357310057883077,0.8954574574574574,308,1,6,3.236245954692557,3,0.6831792688129925,3.0,4.0,277,3.045846,1,9,3.6101083032490973,4,0.7563539945286876,3.0,4.0,293,0.051879,1,6,3.4129692832764507,3,0.6647450760829593,3.0,4.0,277,1.0577617328519855,0.9453924914675768,993,1000,6,968,484.3333333333333,515.5,448.8682063442082,36.0,883.25
60,../../graphs/col/U-1000-0.9-500-1.2.col,TABU,0,317,500,1.000000,0.9,556,887.218000,999,99.092121,346,1000,443609,1,443.609,0.002254237402757834,0.8881061061061061,321,1,37,3.1055900621118013,2.0,2.602664545202513,2.0,3.0,321,3.497695,1,37,3.115264797507788,2,2.598518329315412,2.0,3.0,324,0.041369,1,37,3.0864197530864197,2.0,2.5905163111330487,2.0,3.0,321,1.0093457943925233,0.9907407407407407,868,1000,81,987,564.5,546.0,300.41798837941695,309.25,889.75
61,../../graphs/col/U-1000-0.9-400-0.4.col,TABU,0,327,400,0.000000,0.9,552,887.680000,999,98.355903,354,1000,443840,1,443.84,0.0022530641672674837,0.8885685685685686,334,1,8,2.985074626865672,3,1.2343940465178966,2.0,4.0,332,3.425249,1,8,3.0120481927710845,3.0,1.2265341921685908,2.0,4.0,327,0.043615,1,8,3.058103975535168,3,1.1980249908605738,2.0,4.0,327,0.9849397590361446,1.0152905198776758,870,1000,223,594,380.1666666666667,336.5,157.5022751158429,238.0,559.5
62,../../graphs/col/U-500-0.1--.7.col,TABU,0,31,,,0.1,20,52.072000,74,12.007448,,500,13018,0,26.036,0.03840835765862652,0.10435270541082164,33,1,21,14.705882352941176,16.0,5.219598334509902,12.75,18.25,31,0.007611,2,23,16.129032258064516,18,6.453639466656887,11.0,21.0,31,0.001604,2,23,16.129032258064516,19,6.097769731543225,12.0,21.0,31,1.0,1.0,122,498,4,381,106.91304347826087,51,107.59431931755094,27.0,157.0
63,../../graphs/col/U-1000-0.5-90-1.1.col,HEA,2,84,90,1.000000,0.5,192,488.758000,814,134.140954,90,1000,244379,1,244.379,0.004092004632149243,0.4892472472472473,97,2,99,10.204081632653061,7.0,11.108610186784269,5.0,11.0,91,0.432974,1,97,10.989010989010989,8,11.15396741123933,6.0,12.0,93,0.024879,1,89,10.75268817204301,8,10.497055398682564,6.0,12.0,91,1.021978021978022,0.978494623655914,614,998,46,995,499.86746987951807,492,294.93499784406146,198.0,779.0
